date,altersklasse_covid19,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,version,timeframe_all,age_group_type,prct,prctSumTotal
202314,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202314,30 - 39,vaccinated,0,1,928015,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202314,30 - 39,vaccinated_last_6mo,0,0,63659,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202314,30 - 39,vaccinated_older_6mo,0,1,864356,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,100
202315,30 - 39,not_vaccinated,0,0,331943,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202315,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202315,30 - 39,vaccinated,0,1,928024,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202315,30 - 39,vaccinated_last_6mo,0,0,56632,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202315,30 - 39,vaccinated_older_6mo,0,1,871392,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,100
202316,30 - 39,not_vaccinated,0,0,331939,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202316,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202316,30 - 39,vaccinated,0,1,928028,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202316,30 - 39,vaccinated_last_6mo,0,0,49182,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202316,30 - 39,vaccinated_older_6mo,0,1,878846,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,100
202317,30 - 39,not_vaccinated,0,0,331929,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202317,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202317,30 - 39,vaccinated,0,1,928038,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202317,30 - 39,vaccinated_last_6mo,0,0,41390,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202317,30 - 39,vaccinated_older_6mo,0,1,886648,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,100
202318,30 - 39,not_vaccinated,0,0,331923,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202318,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202318,30 - 39,vaccinated,0,1,928044,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202318,30 - 39,vaccinated_last_6mo,0,0,34469,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202318,30 - 39,vaccinated_older_6mo,0,1,893575,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,100
202319,30 - 39,not_vaccinated,0,0,331922,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202319,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202319,30 - 39,vaccinated,0,1,928045,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202319,30 - 39,vaccinated_last_6mo,0,0,28157,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202319,30 - 39,vaccinated_older_6mo,0,1,899888,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,100
202320,30 - 39,not_vaccinated,0,0,331920,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202320,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202320,30 - 39,vaccinated,0,1,928047,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202320,30 - 39,vaccinated_last_6mo,0,0,22834,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202320,30 - 39,vaccinated_older_6mo,0,1,905213,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,100
202321,30 - 39,not_vaccinated,0,0,331914,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202321,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202321,30 - 39,vaccinated,0,1,928053,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202321,30 - 39,vaccinated_last_6mo,0,0,18475,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202321,30 - 39,vaccinated_older_6mo,0,1,909578,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,100
202322,30 - 39,not_vaccinated,0,0,331911,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202322,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202322,30 - 39,vaccinated,0,1,928056,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202322,30 - 39,vaccinated_last_6mo,0,0,14640,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202322,30 - 39,vaccinated_older_6mo,0,1,913416,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,100
202323,30 - 39,not_vaccinated,0,0,331911,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202323,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202323,30 - 39,vaccinated,0,1,928056,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202323,30 - 39,vaccinated_last_6mo,0,0,11308,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202323,30 - 39,vaccinated_older_6mo,0,1,916748,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,100
202324,30 - 39,not_vaccinated,0,0,331910,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202324,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202324,30 - 39,vaccinated,0,1,928057,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202324,30 - 39,vaccinated_last_6mo,0,0,8442,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202324,30 - 39,vaccinated_older_6mo,0,1,919615,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,100
202325,30 - 39,not_vaccinated,0,0,331910,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202325,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202325,30 - 39,vaccinated,0,1,928057,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202325,30 - 39,vaccinated_last_6mo,0,0,6794,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202325,30 - 39,vaccinated_older_6mo,0,1,921263,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,100
202326,30 - 39,not_vaccinated,0,0,331909,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,FALSE,age_group_AKL10,NA,0
202326,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,FALSE,age_group_AKL10,NA,0
202326,30 - 39,vaccinated,0,1,928058,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,FALSE,age_group_AKL10,NA,NA
202326,30 - 39,vaccinated_last_6mo,0,0,6340,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,FALSE,age_group_AKL10,NA,0
202326,30 - 39,vaccinated_older_6mo,0,1,921718,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,FALSE,age_group_AKL10,NA,100
202236,40 - 49,not_vaccinated,0,0,267556,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202236,40 - 49,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202236,40 - 49,vaccinated,0,0,943411,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202236,40 - 49,vaccinated_last_6mo,0,0,39665,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202236,40 - 49,vaccinated_older_6mo,0,0,903746,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202237,40 - 49,not_vaccinated,0,0,267520,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202237,40 - 49,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202237,40 - 49,vaccinated,0,0,943447,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202237,40 - 49,vaccinated_last_6mo,0,0,38208,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202237,40 - 49,vaccinated_older_6mo,0,0,905239,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202238,40 - 49,not_vaccinated,0,0,267501,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202238,40 - 49,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202238,40 - 49,vaccinated,0,0,943466,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202238,40 - 49,vaccinated_last_6mo,0,0,36378,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202238,40 - 49,vaccinated_older_6mo,0,0,907088,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202239,40 - 49,not_vaccinated,0,0,267472,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202239,40 - 49,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202239,40 - 49,vaccinated,0,0,943495,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202239,40 - 49,vaccinated_last_6mo,0,0,34401,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202239,40 - 49,vaccinated_older_6mo,0,0,909094,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202240,40 - 49,not_vaccinated,0,0,267456,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202240,40 - 49,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202240,40 - 49,vaccinated,0,0,943511,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202240,40 - 49,vaccinated_last_6mo,0,0,32866,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202240,40 - 49,vaccinated_older_6mo,0,0,910645,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202241,40 - 49,not_vaccinated,1,1,267428,0.37,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,100,100
202241,40 - 49,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,0,0
202241,40 - 49,vaccinated,0,0,943539,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202241,40 - 49,vaccinated_last_6mo,0,0,40956,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,0,0
202241,40 - 49,vaccinated_older_6mo,0,0,902583,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,0,0
202242,40 - 49,not_vaccinated,0,1,267406,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,100
202242,40 - 49,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202242,40 - 49,vaccinated,0,0,943561,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202242,40 - 49,vaccinated_last_6mo,0,0,49678,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202242,40 - 49,vaccinated_older_6mo,0,0,893883,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202243,40 - 49,not_vaccinated,0,1,267383,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,100
202243,40 - 49,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202243,40 - 49,vaccinated,0,0,943584,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202243,40 - 49,vaccinated_last_6mo,0,0,58744,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202243,40 - 49,vaccinated_older_6mo,0,0,884840,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202244,40 - 49,not_vaccinated,0,1,267363,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,100
202244,40 - 49,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202244,40 - 49,vaccinated,0,0,943604,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202244,40 - 49,vaccinated_last_6mo,0,0,66274,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202244,40 - 49,vaccinated_older_6mo,0,0,877330,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202245,40 - 49,not_vaccinated,0,1,267342,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,100
202245,40 - 49,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202245,40 - 49,vaccinated,0,0,943625,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202245,40 - 49,vaccinated_last_6mo,0,0,72840,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202245,40 - 49,vaccinated_older_6mo,0,0,870785,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202246,40 - 49,not_vaccinated,0,1,267321,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,100
202246,40 - 49,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202246,40 - 49,vaccinated,0,0,943646,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202246,40 - 49,vaccinated_last_6mo,0,0,78266,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202246,40 - 49,vaccinated_older_6mo,0,0,865380,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202247,40 - 49,not_vaccinated,0,1,267308,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,100
202247,40 - 49,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202247,40 - 49,vaccinated,0,0,943659,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202247,40 - 49,vaccinated_last_6mo,0,0,82269,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202247,40 - 49,vaccinated_older_6mo,0,0,861390,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202248,40 - 49,not_vaccinated,0,1,267291,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,0,33.33
202248,40 - 49,unknown,1,1,NA,NA,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,50,33.33
202248,40 - 49,vaccinated,1,1,943676,0.11,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202248,40 - 49,vaccinated_last_6mo,1,1,85238,1.17,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,50,33.33
202248,40 - 49,vaccinated_older_6mo,0,0,858438,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,0,0
202249,40 - 49,not_vaccinated,0,1,267276,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,33.33
202249,40 - 49,unknown,0,1,NA,NA,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,33.33
202249,40 - 49,vaccinated,0,1,943691,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202249,40 - 49,vaccinated_last_6mo,0,1,87522,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,33.33
202249,40 - 49,vaccinated_older_6mo,0,0,856169,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202250,40 - 49,not_vaccinated,0,1,267257,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,33.33
202250,40 - 49,unknown,0,1,NA,NA,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,33.33
202250,40 - 49,vaccinated,0,1,943710,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202250,40 - 49,vaccinated_last_6mo,0,1,88998,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,33.33
202250,40 - 49,vaccinated_older_6mo,0,0,854712,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202251,40 - 49,not_vaccinated,0,1,267247,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,33.33
202251,40 - 49,unknown,0,1,NA,NA,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,33.33
202251,40 - 49,vaccinated,0,1,943720,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202251,40 - 49,vaccinated_last_6mo,0,1,88796,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,33.33
202251,40 - 49,vaccinated_older_6mo,0,0,854924,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202252,40 - 49,not_vaccinated,0,1,267243,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,0,25
202252,40 - 49,unknown,1,2,NA,NA,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,100,50
202252,40 - 49,vaccinated,0,1,943724,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202252,40 - 49,vaccinated_last_6mo,0,1,87308,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,0,25
202252,40 - 49,vaccinated_older_6mo,0,0,856416,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,0,0
202301,40 - 49,not_vaccinated,0,1,267236,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,25
202301,40 - 49,unknown,0,2,NA,NA,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,50
202301,40 - 49,vaccinated,0,1,943731,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202301,40 - 49,vaccinated_last_6mo,0,1,86108,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,25
202301,40 - 49,vaccinated_older_6mo,0,0,857623,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202302,40 - 49,not_vaccinated,0,1,267213,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,25
202302,40 - 49,unknown,0,2,NA,NA,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,50
202302,40 - 49,vaccinated,0,1,943754,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202302,40 - 49,vaccinated_last_6mo,0,1,85442,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,25
202302,40 - 49,vaccinated_older_6mo,0,0,858312,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202303,40 - 49,not_vaccinated,0,1,267194,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,25
202303,40 - 49,unknown,0,2,NA,NA,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,50
202303,40 - 49,vaccinated,0,1,943773,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202303,40 - 49,vaccinated_last_6mo,0,1,84957,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,25
202303,40 - 49,vaccinated_older_6mo,0,0,858816,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202304,40 - 49,not_vaccinated,0,1,267181,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,25
202304,40 - 49,unknown,0,2,NA,NA,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,50
202304,40 - 49,vaccinated,0,1,943786,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202304,40 - 49,vaccinated_last_6mo,0,1,84589,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,25
202304,40 - 49,vaccinated_older_6mo,0,0,859197,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202305,40 - 49,not_vaccinated,0,1,267175,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,25
202305,40 - 49,unknown,0,2,NA,NA,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,50
202305,40 - 49,vaccinated,0,1,943792,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202305,40 - 49,vaccinated_last_6mo,0,1,84319,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,25
202305,40 - 49,vaccinated_older_6mo,0,0,859473,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,0
202306,40 - 49,not_vaccinated,0,1,267160,0,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,25
202306,40 - 49,unknown,0,2,NA,NA,NA,CHFL,COVID19Death,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,50
